time,admin1,spei
1965-04-16,Woqooyi Galbeed,0.4083129
1965-05-16,Awdal,-1.7038845
1965-05-16,Bakool,-1.4582212
1965-05-16,Bari,0.74777186
1965-05-16,Bay,-1.507213
1965-05-16,Galgaduud,0.6231916
1965-05-16,Gedo,-1.7582272
1965-05-16,Hiraan,-0.84972036
1965-05-16,Lower Juba,-1.3248754
1965-05-16,Lower Shabelle,-1.3371501
1965-05-16,Middle Juba,-1.6275136
1965-05-16,Middle Shabelle,-0.89313143
1965-05-16,Mudug,1.8190849
1965-05-16,Nugaal,1.9312496
1965-05-16,Sanaag,-1.470708
1965-05-16,Sool,0.81838864
1965-05-16,Togdheer,-0.965741
1965-05-16,Woqooyi Galbeed,-2.1548085
1965-06-16,Awdal,-0.7581742
1965-06-16,Bakool,1.028098
1965-06-16,Bari,0.819897
1965-06-16,Bay,1.9273094
1965-06-16,Galgaduud,-0.13221437
1965-06-16,Gedo,0.84335244
1965-06-16,Hiraan,0.4786754
1965-06-16,Lower Juba,1.7248569
1965-06-16,Lower Shabelle,1.7265968
1965-06-16,Middle Juba,2.0762987
1965-06-16,Middle Shabelle,-0.047340475
1965-06-16,Mudug,0.05705482
1965-06-16,Nugaal,-0.029716741
1965-06-16,Sanaag,-0.9924946
1965-06-16,Sool,-0.66642404
1965-06-16,Togdheer,-1.3755488
1965-06-16,Woqooyi Galbeed,-0.91801214
1965-07-16,Awdal,-1.0801461
1965-07-16,Bakool,-0.21067382
1965-07-16,Bari,0.50299764
1965-07-16,Bay,0.45852843
1965-07-16,Galgaduud,-0.2700666
1965-07-16,Gedo,-0.5071935
1965-07-16,Hiraan,-0.19961652
1965-07-16,Lower Juba,-0.5218875
1965-07-16,Lower Shabelle,0.45164758
1965-07-16,Middle Juba,0.0697143
1965-07-16,Middle Shabelle,0.13446788
1965-07-16,Mudug,0.22674416
1965-07-16,Nugaal,0.47081405
1965-07-16,Sanaag,-1.5172598
1965-07-16,Sool,-0.6299455
1965-07-16,Togdheer,-1.3916405
1965-07-16,Woqooyi Galbeed,-1.2079141
1965-08-16,Awdal,-0.09190956
1965-08-16,Bakool,-0.0012843218
1965-08-16,Bari,0.7896134
1965-08-16,Bay,-0.12844504
1965-08-16,Galgaduud,0.40460312
1965-08-16,Gedo,-0.21552359
1965-08-16,Hiraan,0.12525417
1965-08-16,Lower Juba,-0.59857994
1965-08-16,Lower Shabelle,-0.006576538
1965-08-16,Middle Juba,-0.20939593
1965-08-16,Middle Shabelle,-0.087393984
1965-08-16,Mudug,0.8707279
1965-08-16,Nugaal,0.7531818
1965-08-16,Sanaag,-0.14688686
1965-08-16,Sool,-0.0899584
1965-08-16,Togdheer,-0.53622496
1965-08-16,Woqooyi Galbeed,-0.23439577
1965-09-16,Awdal,-0.62211454
1965-09-16,Bakool,-0.73489887
1965-09-16,Bari,-0.2301523
1965-09-16,Bay,-0.70029885
1965-09-16,Galgaduud,0.930857
1965-09-16,Gedo,-0.8405681
1965-09-16,Hiraan,0.24490348
1965-09-16,Lower Juba,0.7856743
1965-09-16,Lower Shabelle,-0.15272215
1965-09-16,Middle Juba,0.12685731
1965-09-16,Middle Shabelle,0.34605813
1965-09-16,Mudug,1.231598
1965-09-16,Nugaal,1.4601111
1965-09-16,Sanaag,-0.28697956
1965-09-16,Sool,1.2746223
1965-09-16,Togdheer,0.47307333
1965-09-16,Woqooyi Galbeed,-0.7180823
1965-10-16,Awdal,0.7791959
1965-10-16,Bakool,1.4176224
1965-10-16,Bari,-0.13475348
1965-10-16,Bay,1.6333392
1965-10-16,Galgaduud,2.32131
1965-10-16,Gedo,0.6714265
1965-10-16,Hiraan,2.051027
1965-10-16,Lower Juba,1.9656944
1965-10-16,Lower Shabelle,1.9798323
1965-10-16,Middle Juba,1.9857209
1965-10-16,Middle Shabelle,2.072161
1965-10-16,Mudug,0.7966126
1965-10-16,Nugaal,0.2731844
1965-10-16,Sanaag,0.3604466
1965-10-16,Sool,0.22277875
1965-10-16,Togdheer,0.59600526
1965-10-16,Woqooyi Galbeed,0.7354431
1965-11-16,Awdal,1.1056287
1965-11-16,Bakool,1.5952618
1965-11-16,Bari,-0.16150224
1965-11-16,Bay,1.5548477
1965-11-16,Galgaduud,0.7435354
1965-11-16,Gedo,1.7601341
1965-11-16,Hiraan,1.401247
1965-11-16,Lower Juba,0.9006467
1965-11-16,Lower Shabelle,1.4649931
1965-11-16,Middle Juba,1.1554403
1965-11-16,Middle Shabelle,1.3831856
1965-11-16,Mudug,0.17711446
1965-11-16,Nugaal,0.430178
1965-11-16,Sanaag,1.2698244
1965-11-16,Sool,0.95686466
1965-11-16,Togdheer,0.97185296
1965-11-16,Woqooyi Galbeed,1.3052725
1965-12-16,Awdal,-0.13093826
1965-12-16,Bakool,-1.104676
1965-12-16,Bari,0.1849525
1965-12-16,Bay,-1.2530891
1965-12-16,Galgaduud,-0.73288107
1965-12-16,Gedo,-1.4961755
1965-12-16,Hiraan,-0.7558868
1965-12-16,Lower Juba,-1.4966936
1965-12-16,Lower Shabelle,-1.113821
1965-12-16,Middle Juba,-1.6605403
1965-12-16,Middle Shabelle,-0.87311333
1965-12-16,Mudug,-0.7779728
1965-12-16,Nugaal,0.105659306
1965-12-16,Sanaag,0.27447158
1965-12-16,Sool,0.3410728
1965-12-16,Togdheer,0.2453557
1965-12-16,Woqooyi Galbeed,0.2156196
1966-01-16,Awdal,-1.010017
1966-01-16,Bakool,-0.87139475
1966-01-16,Bari,-0.69709206
1966-01-16,Bay,-0.8515802
1966-01-16,Galgaduud,-0.91611516
1966-01-16,Gedo,-0.6037653
1966-01-16,Hiraan,-0.80349195
1966-01-16,Lower Juba,-0.37458274
1966-01-16,Lower Shabelle,-0.50449944
1966-01-16,Middle Juba,-0.49784055
1966-01-16,Middle Shabelle,-0.68341535
1966-01-16,Mudug,-0.49169326
1966-01-16,Nugaal,-0.26051575
1966-01-16,Sanaag,-1.3004128
1966-01-16,Sool,-0.77365875
1966-01-16,Togdheer,-1.0315526
1966-01-16,Woqooyi Galbeed,-1.0235157
1966-02-15,Awdal,1.3578068
1966-02-15,Bakool,1.9655317
1966-02-15,Bari,-0.05366887
1966-02-15,Bay,1.1828016
1966-02-15,Galgaduud,0.9939046
1966-02-15,Gedo,2.0484977
1966-02-15,Hiraan,1.1123263
1966-02-15,Lower Juba,-0.112427756
1966-02-15,Lower Shabelle,0.20844004
1966-02-15,Middle Juba,0.21684417
1966-02-15,Middle Shabelle,1.02368
1966-02-15,Mudug,0.33016568
1966-02-15,Nugaal,0.6221246
1966-02-15,Sanaag,1.6963198
1966-02-15,Sool,1.6448946
1966-02-15,Togdheer,1.4997725
1966-02-15,Woqooyi Galbeed,1.4043401
1966-03-16,Awdal,-0.54232097
1966-03-16,Bakool,0.26501262
1966-03-16,Bari,1.2112933
1966-03-16,Bay,0.3314391
1966-03-16,Galgaduud,0.94347626
1966-03-16,Gedo,0.3141962
1966-03-16,Hiraan,0.36409503
1966-03-16,Lower Juba,0.26982597
1966-03-16,Lower Shabelle,0.34273562
1966-03-16,Middle Juba,0.25369555
1966-03-16,Middle Shabelle,-0.099087834
1966-03-16,Mudug,1.8092693
1966-03-16,Nugaal,1.8891537
1966-03-16,Sanaag,0.8191173
1966-03-16,Sool,1.4185714
1966-03-16,Togdheer,0.53417075
1966-03-16,Woqooyi Galbeed,-0.37973052
1966-04-16,Awdal,-0.22565453
1966-04-16,Bakool,0.8061207
1966-04-16,Bari,1.678524
1966-04-16,Bay,1.2780409
1966-04-16,Galgaduud,0.36900815
1966-04-16,Gedo,1.0602276
1966-04-16,Hiraan,0.78323835
1966-04-16,Lower Juba,1.2241514
1966-04-16,Lower Shabelle,1.3078468
1966-04-16,Middle Juba,1.3722843
1966-04-16,Middle Shabelle,0.9531108
1966-04-16,Mudug,0.2773171
1966-04-16,Nugaal,0.45127028
1966-04-16,Sanaag,0.28125358
1966-04-16,Sool,0.042224128
1966-04-16,Togdheer,-0.745322
1966-04-16,Woqooyi Galbeed,-0.5782612
1966-05-16,Awdal,-0.85597813
1966-05-16,Bakool,-1.764069
1966-05-16,Bari,-0.49027705
1966-05-16,Bay,-1.8110119
1966-05-16,Galgaduud,-1.6119696
1966-05-16,Gedo,-1.4916312
1966-05-16,Hiraan,-1.8565308
1966-05-16,Lower Juba,-0.6151564
1966-05-16,Lower Shabelle,-1.9087982
1966-05-16,Middle Juba,-1.7230294
1966-05-16,Middle Shabelle,-1.811409
1966-05-16,Mudug,-1.1721412
1966-05-16,Nugaal,-1.0891063
1966-05-16,Sanaag,-1.6439276
1966-05-16,Sool,-1.5479279
1966-05-16,Togdheer,-1.4399152
1966-05-16,Woqooyi Galbeed,-0.9688919
1966-06-16,Awdal,0.65481293
1966-06-16,Bakool,-0.23402579
1966-06-16,Bari,-0.06349429
1966-06-16,Bay,-0.18337676
1966-06-16,Galgaduud,0.1393797
1966-06-16,Gedo,-0.3162931
1966-06-16,Hiraan,-0.02764126
1966-06-16,Lower Juba,0.29021707
1966-06-16,Lower Shabelle,-0.023539644
1966-06-16,Middle Juba,-0.091288075
1966-06-16,Middle Shabelle,0.14877822
1966-06-16,Mudug,-0.13762158
1966-06-16,Nugaal,0.12333141
1966-06-16,Sanaag,-0.29753938
1966-06-16,Sool,-0.33020785
1966-06-16,Togdheer,-0.39216942
1966-06-16,Woqooyi Galbeed,0.25834757
1966-07-16,Awdal,-0.6967707
1966-07-16,Bakool,-0.36594403
1966-07-16,Bari,-0.780726
1966-07-16,Bay,-0.84203094
1966-07-16,Galgaduud,-0.44631332
1966-07-16,Gedo,-0.5307148
1966-07-16,Hiraan,-0.3716959
1966-07-16,Lower Juba,-1.5110884
1966-07-16,Lower Shabelle,-0.9925996
1966-07-16,Middle Juba,-1.2691578
1966-07-16,Middle Shabelle,-0.8146121
1966-07-16,Mudug,-0.43269095
1966-07-16,Nugaal,-0.67263556
1966-07-16,Sanaag,-1.046772
1966-07-16,Sool,-0.77899975
1966-07-16,Togdheer,-1.0368222
1966-07-16,Woqooyi Galbeed,-0.85597146
1966-08-16,Awdal,0.27916193
1966-08-16,Bakool,-0.13233341
1966-08-16,Bari,-0.51830894
1966-08-16,Bay,0.6840801
1966-08-16,Galgaduud,-0.52453756
1966-08-16,Gedo,0.5015225
1966-08-16,Hiraan,-0.61185837
1966-08-16,Lower Juba,1.5902195
1966-08-16,Lower Shabelle,0.4734849
1966-08-16,Middle Juba,1.4572872
1966-08-16,Middle Shabelle,-0.84648055
1966-08-16,Mudug,-0.44906121
1966-08-16,Nugaal,-0.11172472
1966-08-16,Sanaag,0.1791155
1966-08-16,Sool,0.25180826
1966-08-16,Togdheer,0.8920428
1966-08-16,Woqooyi Galbeed,0.65638065
1966-09-16,Awdal,0.026386453
1966-09-16,Bakool,-0.77027714
1966-09-16,Bari,-0.15962324
1966-09-16,Bay,-0.55023944
1966-09-16,Galgaduud,0.23720777
1966-09-16,Gedo,-0.80567306
1966-09-16,Hiraan,-0.532158
1966-09-16,Lower Juba,0.04753615
1966-09-16,Lower Shabelle,-0.70853305
1966-09-16,Middle Juba,-0.32310787
1966-09-16,Middle Shabelle,-0.7436423
1966-09-16,Mudug,0.8466202
1966-09-16,Nugaal,0.7336185
1966-09-16,Sanaag,-0.33489144
1966-09-16,Sool,0.42382893
1966-09-16,Togdheer,0.15154034
1966-09-16,Woqooyi Galbeed,0.0039056777
1966-10-16,Awdal,1.0696057
1966-10-16,Bakool,1.0685465
1966-10-16,Bari,-0.47648063
1966-10-16,Bay,1.3063189
1966-10-16,Galgaduud,2.0792255
1966-10-16,Gedo,0.99952406
1966-10-16,Hiraan,1.4572551
1966-10-16,Lower Juba,1.132885
1966-10-16,Lower Shabelle,1.4653223
1966-10-16,Middle Juba,1.2052094
1966-10-16,Middle Shabelle,1.4679029
1966-10-16,Mudug,2.7275264
1966-10-16,Nugaal,2.7615976
1966-10-16,Sanaag,0.9472817
1966-10-16,Sool,2.6428993
1966-10-16,Togdheer,2.351055
1966-10-16,Woqooyi Galbeed,1.3914157
1966-11-16,Awdal,-0.58893096
1966-11-16,Bakool,-0.8766612
1966-11-16,Bari,0.38138974
1966-11-16,Bay,-0.2936344
1966-11-16,Galgaduud,-1.3920228
1966-11-16,Gedo,-0.6559168
1966-11-16,Hiraan,-0.84463793
1966-11-16,Lower Juba,0.44747624
1966-11-16,Lower Shabelle,-0.09240763
1966-11-16,Middle Juba,0.37700292
1966-11-16,Middle Shabelle,-0.48377538
1966-11-16,Mudug,-1.5089533
1966-11-16,Nugaal,-1.3391079
1966-11-16,Sanaag,-0.75120705
1966-11-16,Sool,-1.4306302
1966-11-16,Togdheer,-1.3413455
1966-11-16,Woqooyi Galbeed,-0.73559225
1966-12-16,Awdal,-2.4059062
1966-12-16,Bakool,-1.7458646
1966-12-16,Bari,0.9162604
1966-12-16,Bay,-1.7703984
1966-12-16,Galgaduud,-0.71547294
1966-12-16,Gedo,-1.9246626
1966-12-16,Hiraan,-1.2477493
1966-12-16,Lower Juba,-1.6142662
1966-12-16,Lower Shabelle,-1.6032941
1966-12-16,Middle Juba,-1.6510651
1966-12-16,Middle Shabelle,-1.2787511
1966-12-16,Mudug,-0.4726354
1966-12-16,Nugaal,0.19433212
1966-12-16,Sanaag,-1.8235323
1966-12-16,Sool,-1.3997326
1966-12-16,Togdheer,-2.147474
1966-12-16,Woqooyi Galbeed,-2.2479877
1967-01-16,Awdal,-1.0167916
1967-01-16,Bakool,-1.307343
1967-01-16,Bari,0.14738874
1967-01-16,Bay,-1.0317363
1967-01-16,Galgaduud,-0.07215787
1967-01-16,Gedo,-1.5463705
1967-01-16,Hiraan,-0.4385619
1967-01-16,Lower Juba,-0.6845998
1967-01-16,Lower Shabelle,-0.41324368
1967-01-16,Middle Juba,-0.98614347
1967-01-16,Middle Shabelle,-0.43310562
1967-01-16,Mudug,0.41942385
1967-01-16,Nugaal,0.3531925
1967-01-16,Sanaag,-1.1966184
1967-01-16,Sool,-0.95674443
1967-01-16,Togdheer,-1.2030873
1967-01-16,Woqooyi Galbeed,-1.3102518
1967-02-15,Awdal,-0.68186915
1967-02-15,Bakool,-0.87745273
1967-02-15,Bari,-0.2494452
1967-02-15,Bay,-1.2485285
1967-02-15,Galgaduud,-0.4376343
1967-02-15,Gedo,-1.3324
1967-02-15,Hiraan,-0.5038411
1967-02-15,Lower Juba,-0.6666681
1967-02-15,Lower Shabelle,-0.5207225
1967-02-15,Middle Juba,-0.49414545
1967-02-15,Middle Shabelle,-0.50088036
1967-02-15,Mudug,-0.2731347
1967-02-15,Nugaal,-0.1655122
1967-02-15,Sanaag,-0.71322113
1967-02-15,Sool,-0.36457002
1967-02-15,Togdheer,-0.6920032
1967-02-15,Woqooyi Galbeed,-0.70142376
1967-03-16,Awdal,0.7683396
1967-03-16,Bakool,0.9379032
1967-03-16,Bari,0.8307812
1967-03-16,Bay,0.63949496
1967-03-16,Galgaduud,1.982469
1967-03-16,Gedo,0.63093805
1967-03-16,Hiraan,1.1793418
1967-03-16,Lower Juba,-0.9606065
1967-03-16,Lower Shabelle,0.54860675
1967-03-16,Middle Juba,0.12958692
1967-03-16,Middle Shabelle,0.7017728
1967-03-16,Mudug,2.690204
1967-03-16,Nugaal,2.8128445
1967-03-16,Sanaag,2.16699
1967-03-16,Sool,2.4749763
1967-03-16,Togdheer,2.02214
1967-03-16,Woqooyi Galbeed,1.1983182
1967-04-16,Awdal,0.29487097
1967-04-16,Bakool,0.38835263
1967-04-16,Bari,1.0983962
1967-04-16,Bay,0.028270168
1967-04-16,Galgaduud,0.3500645
1967-04-16,Gedo,0.30816308
1967-04-16,Hiraan,0.37756288
1967-04-16,Lower Juba,0.72888595
1967-04-16,Lower Shabelle,-0.038330745
1967-04-16,Middle Juba,-0.11460991
1967-04-16,Middle Shabelle,0.24781708
1967-04-16,Mudug,-0.13928588
1967-04-16,Nugaal,-0.4234345
1967-04-16,Sanaag,0.5983648
1967-04-16,Sool,-0.18213467
1967-04-16,Togdheer,-0.13640581
1967-04-16,Woqooyi Galbeed,0.29936543
1967-05-16,Awdal,1.627158
1967-05-16,Bakool,2.1564782
1967-05-16,Bari,0.6764116
1967-05-16,Bay,1.8114477
1967-05-16,Galgaduud,1.5664998
1967-05-16,Gedo,1.6512996
1967-05-16,Hiraan,2.2136347
1967-05-16,Lower Juba,1.2631812
1967-05-16,Lower Shabelle,1.874046
1967-05-16,Middle Juba,1.4292009
1967-05-16,Middle Shabelle,2.1272707
1967-05-16,Mudug,-0.7562043
1967-05-16,Nugaal,-1.2450206
1967-05-16,Sanaag,0.48281357
1967-05-16,Sool,-0.68057805
1967-05-16,Togdheer,0.65214664
1967-05-16,Woqooyi Galbeed,1.3462641
1967-06-16,Awdal,1.935136
1967-06-16,Bakool,0.7941772
1967-06-16,Bari,0.38925982
1967-06-16,Bay,1.1994979
1967-06-16,Galgaduud,0.40817815
1967-06-16,Gedo,0.45968467
1967-06-16,Hiraan,0.96430814
1967-06-16,Lower Juba,1.1491704
1967-06-16,Lower Shabelle,1.7527708
1967-06-16,Middle Juba,1.4024789
1967-06-16,Middle Shabelle,1.3635362
1967-06-16,Mudug,0.11499549
1967-06-16,Nugaal,0.12263423
1967-06-16,Sanaag,0.8837619
1967-06-16,Sool,0.39930546
1967-06-16,Togdheer,0.8956827
1967-06-16,Woqooyi Galbeed,1.99934
1967-07-16,Awdal,2.173405
1967-07-16,Bakool,0.39886492
1967-07-16,Bari,0.72673255
1967-07-16,Bay,-0.49235693
1967-07-16,Galgaduud,1.1425046
1967-07-16,Gedo,0.43343583
1967-07-16,Hiraan,0.632849
1967-07-16,Lower Juba,0.32930216
1967-07-16,Lower Shabelle,-0.49037352
1967-07-16,Middle Juba,-0.40772408
1967-07-16,Middle Shabelle,0.005505553
1967-07-16,Mudug,1.0465782
1967-07-16,Nugaal,0.96679
1967-07-16,Sanaag,1.274912
1967-07-16,Sool,1.2920252
1967-07-16,Togdheer,1.5525354
1967-07-16,Woqooyi Galbeed,1.9034573
1967-08-16,Awdal,1.1410688
1967-08-16,Bakool,0.6826134
1967-08-16,Bari,1.0637078
1967-08-16,Bay,0.87666255
1967-08-16,Galgaduud,0.9027737
1967-08-16,Gedo,0.52314657
1967-08-16,Hiraan,0.76334935
1967-08-16,Lower Juba,1.3630371
1967-08-16,Lower Shabelle,1.0586171
1967-08-16,Middle Juba,1.1098839
1967-08-16,Middle Shabelle,0.83090496
1967-08-16,Mudug,0.8166972
1967-08-16,Nugaal,0.7061206
1967-08-16,Sanaag,1.7086053
1967-08-16,Sool,1.3046726
1967-08-16,Togdheer,1.4964539
1967-08-16,Woqooyi Galbeed,1.4618126
1967-09-16,Awdal,0.30487517
1967-09-16,Bakool,0.6169684
1967-09-16,Bari,0.838861
1967-09-16,Bay,0.40322372
1967-09-16,Galgaduud,0.47333795
1967-09-16,Gedo,0.4183555
1967-09-16,Hiraan,0.5789823
1967-09-16,Lower Juba,1.2206119
1967-09-16,Lower Shabelle,0.28390968
1967-09-16,Middle Juba,0.539534
1967-09-16,Middle Shabelle,0.28534284
1967-09-16,Mudug,0.069316484
1967-09-16,Nugaal,0.29099858
1967-09-16,Sanaag,0.8970672
1967-09-16,Sool,0.26879704
1967-09-16,Togdheer,0.44723406
1967-09-16,Woqooyi Galbeed,0.46478805
1967-10-16,Awdal,1.3646799
1967-10-16,Bakool,1.246247
1967-10-16,Bari,0.985542
1967-10-16,Bay,1.369769
1967-10-16,Galgaduud,1.8524892
1967-10-16,Gedo,0.9052786
1967-10-16,Hiraan,1.7599987
1967-10-16,Lower Juba,1.5098524
1967-10-16,Lower Shabelle,1.6965733
1967-10-16,Middle Juba,1.3911884
1967-10-16,Middle Shabelle,1.8407135
1967-10-16,Mudug,1.4787217
1967-10-16,Nugaal,1.3339435
1967-10-16,Sanaag,1.2865162
1967-10-16,Sool,1.315179
1967-10-16,Togdheer,1.3863628
1967-10-16,Woqooyi Galbeed,1.3878133
1967-11-16,Awdal,2.3494954
1967-11-16,Bakool,2.2781353
1967-11-16,Bari,1.8215011
1967-11-16,Bay,2.1146278
1967-11-16,Galgaduud,2.3042557
1967-11-16,Gedo,2.1380436
1967-11-16,Hiraan,2.3415415
1967-11-16,Lower Juba,1.8812377
1967-11-16,Lower Shabelle,2.119004
1967-11-16,Middle Juba,2.023808
1967-11-16,Middle Shabelle,2.2899587
1967-11-16,Mudug,1.8026894
1967-11-16,Nugaal,1.6892954
1967-11-16,Sanaag,2.1363049
1967-11-16,Sool,2.0232642
1967-11-16,Togdheer,2.074077
1967-11-16,Woqooyi Galbeed,2.3221219
1967-12-16,Awdal,0.19779307
1967-12-16,Bakool,-0.43745288
1967-12-16,Bari,1.3264041
1967-12-16,Bay,-0.9422811
1967-12-16,Galgaduud,0.08122188
1967-12-16,Gedo,-1.0197724
1967-12-16,Hiraan,-0.22220182
1967-12-16,Lower Juba,-0.9618683
1967-12-16,Lower Shabelle,-0.93516064
1967-12-16,Middle Juba,-0.86767215
1967-12-16,Middle Shabelle,-0.5545711
1967-12-16,Mudug,-0.050378747
1967-12-16,Nugaal,0.6721884
1967-12-16,Sanaag,0.70560324
1967-12-16,Sool,1.0462493
1967-12-16,Togdheer,0.7190506
1967-12-16,Woqooyi Galbeed,0.673401
1968-01-16,Awdal,-0.17452392
1968-01-16,Bakool,0.21116799
1968-01-16,Bari,2.217424
1968-01-16,Bay,0.14349632
1968-01-16,Galgaduud,0.67314595
1968-01-16,Gedo,0.021334201
1968-01-16,Hiraan,0.6977319
1968-01-16,Lower Juba,0.47799033
1968-01-16,Lower Shabelle,0.6878282
1968-01-16,Middle Juba,0.5813487
1968-01-16,Middle Shabelle,0.112991
1968-01-16,Mudug,0.7461486
1968-01-16,Nugaal,0.8832537
1968-01-16,Sanaag,-0.037298482
1968-01-16,Sool,0.25828102
1968-01-16,Togdheer,-0.4570249
1968-01-16,Woqooyi Galbeed,-0.4731323
1968-02-15,Awdal,2.6056771
1968-02-15,Bakool,2.7769146
1968-02-15,Bari,2.1752758
1968-02-15,Bay,2.4043252
1968-02-15,Galgaduud,3.2317677
1968-02-15,Gedo,1.7635107
1968-02-15,Hiraan,3.1576324
1968-02-15,Lower Juba,1.13194
1968-02-15,Lower Shabelle,2.4476876
1968-02-15,Middle Juba,1.2852074
1968-02-15,Middle Shabelle,2.8256526
1968-02-15,Mudug,2.6003206
1968-02-15,Nugaal,2.1473842
1968-02-15,Sanaag,2.9159338
1968-02-15,Sool,2.7661593
1968-02-15,Togdheer,2.8623886
1968-02-15,Woqooyi Galbeed,2.7940545
1968-03-16,Awdal,0.0005034432
1968-03-16,Bakool,1.5643023
1968-03-16,Bari,2.3811104
1968-03-16,Bay,1.7706999
1968-03-16,Galgaduud,1.4088647
1968-03-16,Gedo,1.6382173
1968-03-16,Hiraan,1.7702197
1968-03-16,Lower Juba,1.6143287
1968-03-16,Lower Shabelle,1.940552
1968-03-16,Middle Juba,1.6464201
1968-03-16,Middle Shabelle,1.997995
1968-03-16,Mudug,0.7579043
1968-03-16,Nugaal,0.45560932
1968-03-16,Sanaag,0.43510887
1968-03-16,Sool,0.33244893
1968-03-16,Togdheer,-0.07866999
1968-03-16,Woqooyi Galbeed,0.002250588
1968-04-16,Awdal,1.4093171
1968-04-16,Bakool,1.630066
1968-04-16,Bari,2.3833895
1968-04-16,Bay,1.2328633
1968-04-16,Galgaduud,2.2953959
1968-04-16,Gedo,1.1572872
1968-04-16,Hiraan,1.9529682
1968-04-16,Lower Juba,1.4246981
1968-04-16,Lower Shabelle,1.3595439
1968-04-16,Middle Juba,1.1142884
1968-04-16,Middle Shabelle,1.7951657
1968-04-16,Mudug,2.0576856
1968-04-16,Nugaal,1.9797093
1968-04-16,Sanaag,2.2192347
1968-04-16,Sool,1.9521078
1968-04-16,Togdheer,1.8935874
1968-04-16,Woqooyi Galbeed,1.5744295
1968-05-16,Awdal,0.21643147
1968-05-16,Bakool,-0.5217233
1968-05-16,Bari,1.3958113
1968-05-16,Bay,-0.37721774
1968-05-16,Galgaduud,-1.1454167
1968-05-16,Gedo,0.05400457
1968-05-16,Hiraan,-0.54663223
1968-05-16,Lower Juba,1.1036422
1968-05-16,Lower Shabelle,-0.27626222
1968-05-16,Middle Juba,0.4083712
1968-05-16,Middle Shabelle,-0.45515743
1968-05-16,Mudug,-1.4313768
1968-05-16,Nugaal,-1.1390125
1968-05-16,Sanaag,0.45867792
1968-05-16,Sool,-0.79552287
1968-05-16,Togdheer,-0.23242135
1968-05-16,Woqooyi Galbeed,0.26973963
1968-06-16,Awdal,1.8720094
1968-06-16,Bakool,1.849603
1968-06-16,Bari,1.1188552
1968-06-16,Bay,2.0221674
1968-06-16,Galgaduud,2.4453297
1968-06-16,Gedo,2.0265756
1968-06-16,Hiraan,1.5340912
1968-06-16,Lower Juba,1.2656051
1968-06-16,Lower Shabelle,1.2833054
1968-06-16,Middle Juba,1.6142309
1968-06-16,Middle Shabelle,0.93912363
1968-06-16,Mudug,2.8667357
1968-06-16,Nugaal,2.817771
1968-06-16,Sanaag,2.000844
1968-06-16,Sool,2.7531824
1968-06-16,Togdheer,2.5804386
1968-06-16,Woqooyi Galbeed,1.6530266
1968-07-16,Awdal,1.0765407
1968-07-16,Bakool,2.0080085
1968-07-16,Bari,-0.14429648
1968-07-16,Bay,2.1444802
1968-07-16,Galgaduud,0.84195775
1968-07-16,Gedo,2.5861127
1968-07-16,Hiraan,1.0955986
1968-07-16,Lower Juba,2.310709
1968-07-16,Lower Shabelle,1.7953117
1968-07-16,Middle Juba,2.3341281
1968-07-16,Middle Shabelle,0.79597926
1968-07-16,Mudug,0.55169344
1968-07-16,Nugaal,0.60235953
1968-07-16,Sanaag,0.9748948
1968-07-16,Sool,1.045633
1968-07-16,Togdheer,1.0666727
1968-07-16,Woqooyi Galbeed,1.1855723
1968-08-16,Awdal,0.08553948
1968-08-16,Bakool,-0.23987475
1968-08-16,Bari,0.013596505
1968-08-16,Bay,-0.15160187
1968-08-16,Galgaduud,0.122462146
1968-08-16,Gedo,0.43697518
1968-08-16,Hiraan,-0.3878388
1968-08-16,Lower Juba,-0.23274529
1968-08-16,Lower Shabelle,-0.8803918
1968-08-16,Middle Juba,-0.34172308
1968-08-16,Middle Shabelle,-0.73074144
1968-08-16,Mudug,0.3752818
1968-08-16,Nugaal,0.054983962
1968-08-16,Sanaag,-1.7165803
1968-08-16,Sool,-1.1804509
1968-08-16,Togdheer,-1.0280689
1968-08-16,Woqooyi Galbeed,-0.2921487
1968-09-16,Awdal,-0.100366674
1968-09-16,Bakool,-0.80479443
1968-09-16,Bari,-0.85401887
1968-09-16,Bay,-0.8671449
1968-09-16,Galgaduud,-0.5446563
1968-09-16,Gedo,-0.65277135
1968-09-16,Hiraan,-0.8260969
1968-09-16,Lower Juba,-0.68697625
1968-09-16,Lower Shabelle,-1.0094205
1968-09-16,Middle Juba,-0.7507451
1968-09-16,Middle Shabelle,-0.9458421
1968-09-16,Mudug,-0.059237774
1968-09-16,Nugaal,-0.4155417
1968-09-16,Sanaag,-0.3971341
1968-09-16,Sool,-0.3874148
1968-09-16,Togdheer,-0.039379165
1968-09-16,Woqooyi Galbeed,0.07407273
1968-10-16,Awdal,-0.5643736
1968-10-16,Bakool,1.047222
1968-10-16,Bari,-0.5756864
1968-10-16,Bay,0.7539875
1968-10-16,Galgaduud,0.23686187
1968-10-16,Gedo,0.55575424
1968-10-16,Hiraan,0.9861298
1968-10-16,Lower Juba,-0.1289486
1968-10-16,Lower Shabelle,0.72080934
1968-10-16,Middle Juba,0.2692483
1968-10-16,Middle Shabelle,0.7900793
1968-10-16,Mudug,-1.623932
1968-10-16,Nugaal,-2.0638745
1968-10-16,Sanaag,-1.7523142
1968-10-16,Sool,-2.2595234
